created_at;suburb;time;status;location;area
Wed Dec 06 03:02:45 +0000 2023;South Lake;11:02:00; BURNT;Lake Muir Nature Reserve;Shire of Manjimup
Wed Dec 06 03:25:07 +0000 2023;Hamersley;11:25:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Wed Dec 06 06:34:31 +0000 2023;Postans;14:34:00; ADVICE;POSTANS;CITY OF KWINANA
Wed Dec 06 07:39:53 +0000 2023;Hamersley;15:39:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Wed Dec 06 08:40:27 +0000 2023;Postans;16:40:00; ADVICE;POSTANS;CITY OF KWINANA
Wed Dec 06 10:40:33 +0000 2023;Postans;18:40:00; ADVICE;POSTANS;CITY OF KWINANA
Wed Dec 20 16:45:46 +0000 2023;The Vines;00:45:00; ADVICE;THE VINES;CITY OF SWAN
Wed Dec 20 18:02:34 +0000 2023;The Vines;02:02:00; BURNT;THE VINES;CITY OF SWAN
Wed Dec 27 02:12:51 +0000 2023;Mundaring;10:12:00; BURNT;PARKERVILLE;SHIRE OF MUNDARING
Wed Dec 27 02:12:51 +0000 2023;Parkerville;10:12:00; BURNT;PARKERVILLE;SHIRE OF MUNDARING
Wed Dec 27 02:29:01 +0000 2023;Jarrahdale;10:29:00; BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Wed Dec 27 02:29:01 +0000 2023;Keysbrook;10:29:00; BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Wed Dec 27 02:29:01 +0000 2023;Serpentine;10:29:00; BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Wed Dec 27 02:36:44 +0000 2023;Gidgegannup;10:36:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 02:36:44 +0000 2023;Wooroloo;10:36:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 02:36:44 +0000 2023;Bailup;10:36:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 02:36:44 +0000 2023;Mundaring;10:36:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 03:31:54 +0000 2023;Jarrahdale;11:31:00; BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Wed Dec 27 03:31:54 +0000 2023;Keysbrook;11:31:00; BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Wed Dec 27 03:31:54 +0000 2023;Serpentine;11:31:00; BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Wed Dec 27 05:11:30 +0000 2023;Gosnells;13:11:00; WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE
Wed Dec 27 05:11:30 +0000 2023;Champion Lakes;13:11:00; WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE
Wed Dec 27 05:11:30 +0000 2023;Armadale;13:11:00; WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE
Wed Dec 27 05:23:32 +0000 2023;Gosnells;13:23:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:23:32 +0000 2023;Champion Lakes;13:23:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:23:32 +0000 2023;Armadale;13:23:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:23:32 +0000 2023;Southern River;13:23:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:30:31 +0000 2023;Gosnells;13:30:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:30:31 +0000 2023;Champion Lakes;13:30:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:30:31 +0000 2023;Armadale;13:30:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 05:30:31 +0000 2023;Southern River;13:30:00; WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 06:10:41 +0000 2023;Gosnells;14:10:00; ADVICE;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 06:10:41 +0000 2023;Champion Lakes;14:10:00; ADVICE;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 06:10:41 +0000 2023;Armadale;14:10:00; ADVICE;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 06:10:41 +0000 2023;Southern River;14:10:00; ADVICE;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 07:18:30 +0000 2023;Gidgegannup;15:18:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 07:18:30 +0000 2023;Wooroloo;15:18:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 07:18:30 +0000 2023;Bailup;15:18:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 07:18:30 +0000 2023;Mundaring;15:18:00; ADVICE;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING
Wed Dec 27 07:46:20 +0000 2023;Gosnells;15:46:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 07:46:20 +0000 2023;Champion Lakes;15:46:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 07:46:20 +0000 2023;Armadale;15:46:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 07:46:20 +0000 2023;Southern River;15:46:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 09:11:29 +0000 2023;Gosnells;17:11:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 09:11:29 +0000 2023;Champion Lakes;17:11:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 09:11:29 +0000 2023;Armadale;17:11:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 09:11:29 +0000 2023;Southern River;17:11:00; BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS
Wed Dec 27 20:08:42 +0000 2023;Armadale;04:08:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Wed Dec 27 20:08:42 +0000 2023;Roleystone;04:08:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Wed Dec 27 20:30:55 +0000 2023;Armadale;04:30:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Wed Dec 27 20:30:55 +0000 2023;Roleystone;04:30:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Wed Dec 27 23:12:38 +0000 2023;Armadale;07:12:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Wed Dec 27 23:12:38 +0000 2023;Roleystone;07:12:00; ADVICE;ROLEYSTONE;CITY OF ARMADALE
Wed Feb 07 03:01:52 +0000 2024;Stratton;11:01:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Wed Feb 07 03:01:52 +0000 2024;Middle Swan;11:01:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Wed Feb 07 03:01:52 +0000 2024;Midvale;11:01:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Wed Feb 07 04:15:39 +0000 2024;Bullsbrook;12:15:00; EMERGENCY WARNING;BULLSBROOK;CITY of SWAN
Wed Feb 07 05:25:32 +0000 2024;Bullsbrook;13:25:00; EMERGENCY WARNING;BULLSBROOK;CITY of SWAN
Wed Feb 07 05:41:35 +0000 2024;Bullsbrook;13:41:00; WATCH AND ACT;BULLSBROOK;CITY OF SWAN
Wed Feb 07 05:55:23 +0000 2024;Bullsbrook;13:55:00; EMERGENCY WARNING;BULLSBROOK;CITY of SWAN
Wed Feb 07 06:12:44 +0000 2024;Bullsbrook;14:12:00; EMERGENCY WARNING;BULLSBROOK;CITY of SWAN
Wed Feb 07 06:52:24 +0000 2024;Bullsbrook;14:52:00; WATCH AND ACT;BULLSBROOK;CITY of SWAN
Wed Feb 07 07:12:18 +0000 2024;Bullsbrook;15:12:00; ADVICE;BULLSBROOK;CITY OF SWAN
Wed Feb 07 07:42:56 +0000 2024;Stratton;15:42:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Wed Feb 07 07:42:56 +0000 2024;Middle Swan;15:42:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Wed Feb 07 07:42:56 +0000 2024;Midvale;15:42:00; ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN
Wed Feb 07 07:44:51 +0000 2024;Bullsbrook;15:44:00; WATCH AND ACT;BULLSBROOK;CITY of SWAN
Wed Feb 07 08:07:55 +0000 2024;Casuarina;16:07:00; WATCH AND ACT;CASUARINA;CITY OF KWINANA
Wed Feb 07 08:53:17 +0000 2024;Bullsbrook;16:53:00; WATCH AND ACT;BULLSBROOK;CITY of SWAN
Wed Feb 07 09:11:08 +0000 2024;Bullsbrook;17:11:00; WATCH AND ACT;BULLSBROOK;CITY of SWAN
Wed Feb 07 09:22:49 +0000 2024;Casuarina;17:22:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA
Wed Feb 07 09:22:49 +0000 2024;Oldbury;17:22:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA
Wed Feb 07 11:00:51 +0000 2024;Bullsbrook;19:00:00; ADVICE;BULLSBROOK;CITY OF SWAN
Wed Feb 07 13:33:19 +0000 2024;Casuarina;21:33:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA
Wed Feb 07 13:33:19 +0000 2024;Oldbury;21:33:00; ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA
Wed Feb 14 05:06:24 +0000 2024;Mundaring;13:06:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Wed Feb 14 05:06:24 +0000 2024;Parkerville;13:06:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Wed Feb 14 07:36:28 +0000 2024;Mundaring;15:36:00; BURNT;PARKERVILLE;SHIRE OF MUNDARING
Wed Feb 14 07:36:28 +0000 2024;Parkerville;15:36:00; BURNT;PARKERVILLE;SHIRE OF MUNDARING
Wed Feb 21 22:24:34 +0000 2024;Eglinton;06:24:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Wed Feb 21 22:24:34 +0000 2024;Yanchep;06:24:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Wed Feb 21 22:24:34 +0000 2024;Wanneroo;06:24:00; ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO
Wed Feb 28 06:28:14 +0000 2024;Wanneroo;14:28:00; WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO
Wed Feb 28 06:28:14 +0000 2024;Pinjar;14:28:00; WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO
Wed Feb 28 06:28:14 +0000 2024;Nowergup;14:28:00; WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO
Wed Feb 28 06:28:14 +0000 2024;Neerabup;14:28:00; WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO
Wed Feb 28 08:01:48 +0000 2024;Wanneroo;16:01:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Wed Feb 28 08:01:48 +0000 2024;Nowergup;16:01:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Wed Feb 28 08:01:48 +0000 2024;Neerabup;16:01:00; ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO
Wed Jan 03 07:42:17 +0000 2024;Champion Lakes;15:42:00; WATCH AND ACT;CHAMPION LAKES;CITY OF ARMADALE
Wed Jan 03 07:42:17 +0000 2024;Armadale;15:42:00; WATCH AND ACT;CHAMPION LAKES;CITY OF ARMADALE
Wed Jan 03 07:54:13 +0000 2024;Forrestdale;15:54:00; WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 07:54:13 +0000 2024;Champion Lakes;15:54:00; WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 07:54:13 +0000 2024;Armadale;15:54:00; WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 09:34:49 +0000 2024;Forrestdale;17:34:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 09:34:49 +0000 2024;Champion Lakes;17:34:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 09:34:49 +0000 2024;Armadale;17:34:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 10:57:44 +0000 2024;Forrestdale;18:57:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 10:57:44 +0000 2024;Champion Lakes;18:57:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 10:57:44 +0000 2024;Armadale;18:57:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 12:57:46 +0000 2024;Forrestdale;20:57:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 12:57:46 +0000 2024;Champion Lakes;20:57:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 03 12:57:46 +0000 2024;Armadale;20:57:00; ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE
Wed Jan 17 02:20:27 +0000 2024;Hamersley;10:20:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Wed Jan 17 07:09:37 +0000 2024;Hamersley;15:09:00; ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON
Wed Jan 24 02:52:18 +0000 2024;South Lake;10:52:00; BURNT;Lake Muir Nature Reserve;SHIRE OF MANJIMUP
Wed Jan 24 07:52:25 +0000 2024;Gnangara;15:52:00; BURNT;MELALEUCA and LEXIA;CITY OF SWAN
Wed Jan 24 07:52:25 +0000 2024;Lexia;15:52:00; BURNT;MELALEUCA and LEXIA;CITY OF SWAN
